Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2000-08-11,59.904624938964844,60.49435935863487,59.19073569603854,59.470085039162406,6424950
2000-08-14,61.208274841308594,61.425544884352625,59.25284049072158,59.59426541024659,5177072
2000-08-15,60.58747100830078,60.89786003022345,59.96670089083307,60.61851070313081,4579493
2000-08-16,60.77373123168945,61.05308067837327,59.34595221653313,60.12191717715741,6219516
2000-08-17,60.83578109741211,60.99097560953889,59.34592725583715,59.4700820729008,4537966
2000-08-18,59.81149673461914,61.270314598114574,59.6563022486846,60.77369541367458,4317365
2000-08-21,60.308109283447266,60.68057363079556,59.62525599838152,60.12187512817925,3382973
2000-08-22,60.2770881652832,60.680592323339496,60.090857915835045,60.183973040559124,2896792
2000-08-23,61.208274841308594,61.45658459427056,59.53218599041073,59.74945603345476,4446755
2000-08-24,61.98420333862305,62.29458834556973,60.92888955917856,61.08408008105781,6263762
2000-08-25,64.06381225585938,64.49835616417879,61.70487433111488,61.73591403096401,8659834
2000-08-28,65.30535125732422,66.1433952908026,64.43626752844582,64.49834691924588,8929284
2000-08-29,65.98820495605469,66.67105848215616,65.0570457405944,65.30535539314236,6317840
2000-08-30,64.71562957763672,65.30536409017868,64.34316504921185,64.93289956175381,5155525
2000-08-31,65.56143188476562,66.64002581328303,65.36743771895816,65.49159255832669,5721097
2000-09-01,66.36068725585938,67.01249729644773,65.86406781739764,66.0813378309271,6042010
2000-09-05,65.15018463134766,66.20549905798059,64.96395430560857,65.95718931486806,4301257
2000-09-06,65.27430725097656,66.98143093739992,64.74665227996884,64.99495793720337,6770758
2000-09-07,66.23649597167969,66.79519055111847,65.49156722363594,65.49156722363594,4835449
2000-09-08,64.31209564208984,66.01922295138792,64.25002023095304,65.80195306762732,5223410
2000-09-11,61.82903289794922,63.691351590233715,61.394492926600094,63.50512130628115,7968114
2000-09-12,62.07732391357422,63.008482979640135,61.61174438054127,61.984208799605334,5231778
2000-09-13,63.41201400756836,63.97070889171925,60.95995653203629,61.146190802213376,5725386
2000-09-14,63.00849533081055,64.1569245423196,62.729145970956225,63.56719008732991,4629073
2000-09-15,62.07732391357422,63.19471717076642,61.95316910721953,62.97744328725433,5733858
2000-09-18,61.208274841308594,62.57397848259939,61.11515967474555,62.20151385315644,4113709
2000-09-19,62.046302795410156,62.698116714696845,60.86683376354825,60.959948905392146,3494686
2000-09-20,61.95317077636719,62.853290174298394,61.3323967278688,61.92213108314511,4836076
2000-09-21,60.33918762207031,62.91539605418479,59.59425845018531,61.67384743437644,4500101
2000-09-22,61.51864242553711,61.73591239233518,60.24605439739521,61.0840985287516,6202885
2000-09-25,61.08407974243164,62.884322284394116,60.09084534779548,61.829008510799866,4488386
2000-09-26,59.15972137451172,60.52542501611517,58.7872567449835,59.59426542389001,6503191
2000-09-27,58.60099411010742,59.74942311239584,57.359446029372464,59.62526830432234,6222549
2000-09-28,57.23527526855469,59.03551750225855,57.111124458273345,58.29059282463321,5553319
2000-09-29,55.931671142578125,58.073338740579636,54.752202375260374,57.3594495412458,10035952
2000-10-02,58.50789260864258,59.40801220422655,55.93168073247392,55.93168073247392,9280321
2000-10-03,54.90740203857422,59.28385276625527,54.62805268629211,59.0355431116021,12284433
2000-10-04,56.80076599121094,57.04907567125561,53.914168933083836,54.81429251404316,12205669
2000-10-05,56.21103286743164,56.89388252266958,55.40402836913321,56.521417993488065,5802162
2000-10-06,57.60777282714844,57.66985223129477,55.99376380400026,56.61453802951485,6389386
2000-10-09,58.569950103759766,59.28383920680906,56.76970750087178,57.576715675509625,5123308
2000-10-10,57.0490608215332,58.16645409087965,55.83855243720502,57.918144475469326,5872453
2000-10-11,55.62129592895508,56.08687557933822,53.38651281447808,55.55922049172576,9179487
2000-10-12,51.21379470825195,56.80075333833261,51.21379470825196,56.7386779137441,10151325
2000-10-13,54.16248321533203,54.84533687507196,51.74146957396657,51.74146957396657,9510860
2000-10-16,55.18675231933594,56.17998699146994,53.91416432703072,55.37298258186442,8065078
2000-10-17,56.11790466308594,56.55244453105283,53.914157702536706,55.59024571210721,9291095
2000-10-18,47.39604949951172,49.22733238975624,44.81984153610073,48.04785943393108,31147579
2000-10-19,47.89268112182617,48.916955836728064,46.030358054017384,48.66864609435356,18793377
2000-10-20,47.05459976196289,47.799524440618825,46.77525053047475,47.24082994083001,9800183
2000-10-23,46.12346267700195,47.17877676867136,45.223339153126446,47.05462193652264,9768176
2000-10-24,45.40957260131836,46.86838689996881,44.78879845126006,46.18553731649931,9232205
2000-10-25,43.48516082763672,45.16124851582108,43.17477187015785,44.943974660310666,14705191
2000-10-26,46.06138229370117,46.12346169004181,43.516210270709365,43.70244449654202,10601942
2000-10-27,46.526954650878906,46.526954650878906,45.1922914329711,46.18552991386782,6727244
2000-10-30,46.34071731567383,46.55798720927661,44.85085982264673,46.43383241819102,8455864
2000-10-31,48.91690444946289,49.22729328296248,46.55796833816082,46.55796833816082,11404120
2000-11-01,48.94798278808594,49.599796682735416,48.296168893436466,48.88590338707669,7809645
2000-11-02,50.624080657958984,50.81031096965556,48.91695229358238,49.16526201797136,7787575
2000-11-03,49.723968505859375,50.96551741718308,49.351507795653475,50.9034419532125,6117531
2000-11-06,49.81707000732422,50.841344524096726,49.38252606062907,49.59980001557155,4653131
2000-11-07,50.81031036376953,51.40004496136349,50.00330575072363,50.22057576617557,5669948
2000-11-08,49.72504425048828,51.58973182258923,49.35210594242191,51.52757742202695,7312377
2000-11-09,49.44534683227539,49.72505159670556,47.580658984691524,48.10898535633226,9464103
2000-11-10,46.244293212890625,48.91701591649465,46.244293212890625,48.730544768119586,7121063
2000-11-13,48.450843811035156,49.445342048352416,45.560574752333544,45.65380834204593,9084405
2000-11-14,49.476417541503906,49.66288867524191,48.979166475843634,49.35210477508883,5387841
2000-11-15,49.414276123046875,49.7561353284336,48.54408652955132,49.47643053846635,4351674
2000-11-16,48.85486602783203,49.569663622892044,48.85486602783203,49.35211721887062,3911726
2000-11-17,50.6884651184082,50.96816982991372,48.85485283853008,48.88593202163752,8072400
2000-11-20,51.34110641479492,51.34110641479492,50.160137087022136,50.47092099531871,7768224
2000-11-21,48.9791374206543,51.90048371430472,48.97913742065429,51.34107461317173,7511012
2000-11-22,48.9791374206543,50.12903081991664,48.88590389320828,48.97913742065429,5791807
2000-11-24,49.69396209716797,50.59523061320723,49.35210299392227,49.41426135900185,2612385
2000-11-27,48.948097229003906,50.7195555020953,48.948097229003906,49.94259956221569,4044045
2000-11-28,48.66839599609375,50.097991103401604,48.4197704149766,49.103488778932984,5019859
2000-11-29,49.631797790527344,49.693952174966135,48.077890560799204,48.60621671733345,5778732
2000-11-30,46.49290084838867,48.730525988963855,45.87133720705401,48.730525988963855,11141364
2000-12-01,47.54957580566406,49.3831882786269,46.92801191921639,46.959091105596556,7871255
2000-12-04,48.9170036315918,49.32101707651772,47.61172179369627,47.73603453864966,5822873
2000-12-05,51.403263092041016,52.08698131862253,49.53857557655297,49.942589088518965,8163193
2000-12-06,48.108985900878906,50.62631690454974,47.14556277719384,50.59524168344135,10561357
2000-12-07,46.306461334228516,47.704977384438195,46.306461334228516,47.26988059211398,8286412
2000-12-08,48.2332878112793,49.22778990000032,47.61172797405929,48.73053885563981,6423068
2000-12-11,47.23879623413086,48.85485838392278,46.617232342583506,47.984668935756496,6470138
2000-12-12,46.679405212402344,47.798220659752786,45.995686645360124,47.363127747677325,8277312
2000-12-13,45.374080657958984,48.04680199959786,45.09438003027289,47.17661300981768,7314260
2000-12-14,45.9646110534668,46.586175239660456,45.6538309444865,45.74706458035728,6413444
2000-12-15,43.664825439453125,45.09442095008554,43.416199788192465,44.75256167166032,14910207
2000-12-18,45.001155853271484,45.001155853271484,43.94449946528119,43.94449946528119,8047715
2000-12-19,44.814693450927734,46.95908563309648,44.65930150536704,44.84577263368601,8059744
2000-12-20,42.76354217529297,43.758044448096044,42.17305744287398,42.70138776735846,13158052
2000-12-21,40.55698776245117,43.72695722194733,39.811111194958904,42.51490879183006,13310873
2000-12-22,44.25529479980469,44.441761988533315,42.017664725673306,42.017664725673306,9951644
2000-12-26,42.17304992675781,44.53498843548709,41.89334522032331,44.255287697283244,6330706
2000-12-27,42.110897064208984,43.820192642946076,41.55148763095793,42.141972279654524,8624375
2000-12-28,42.39060592651367,43.851280220117445,40.83669803226598,41.52042036286169,10249336
2000-12-29,42.26632308959961,43.22974690488757,41.89338445449772,43.22974690488757,7263110
2001-01-02,42.17304992675781,43.509411125611685,41.83119082346601,42.01765798226857,8375531
2001-01-03,47.052330017089844,47.23880118822551,41.644733514092714,41.644733514092714,13357315
2001-01-04,46.33754348754883,49.60075206088816,46.08891784568112,47.114499610443566,16129843
2001-01-05,46.741554260253906,47.08341347539078,45.24980062885817,46.71047506754184,8413187
2001-01-08,46.52399444580078,46.71046161189461,45.5294923113515,46.492915262041535,6343781
2001-01-09,46.02675247192383,47.61173956978513,45.467346894891676,46.95909642305462,7894267
2001-01-10,46.461849212646484,47.20772602433639,45.591663567240204,45.99567719739828,8008281
