Price,Close,High,Low,Open,Volume
Ticker,DBK,DBK,DBK,DBK,DBK
Date,,,,,
2015-02-25,31.18000030517578,31.18000030517578,31.18000030517578,31.18000030517578,1000
2015-02-26,31.18000030517578,31.18000030517578,31.18000030517578,31.18000030517578,0
2015-02-27,30.90999984741211,31.0,30.90999984741211,31.0,1150
2015-03-02,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-03,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-04,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-05,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-06,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-09,30.90999984741211,30.90999984741211,30.90999984741211,30.90999984741211,0
2015-03-10,31.229999542236328,31.270000457763672,31.229999542236328,31.270000457763672,62555
2015-03-11,31.780000686645508,31.780000686645508,31.6299991607666,31.6299991607666,601
2015-03-12,31.780000686645508,31.780000686645508,31.780000686645508,31.780000686645508,0
2015-03-13,31.780000686645508,31.780000686645508,31.780000686645508,31.780000686645508,0
2015-03-16,31.780000686645508,31.780000686645508,31.780000686645508,31.780000686645508,0
2015-03-17,32.40999984741211,32.40999984741211,32.40999984741211,32.40999984741211,600
2015-03-18,32.40999984741211,32.40999984741211,32.40999984741211,32.40999984741211,0
2015-03-19,33.0,33.0,33.0,33.0,200
2015-03-20,33.27000045776367,33.27000045776367,33.08000183105469,33.08000183105469,25690
2015-03-23,33.540000915527344,33.900001525878906,33.540000915527344,33.900001525878906,980
2015-03-24,33.66999816894531,33.66999816894531,33.66999816894531,33.66999816894531,500
2016-01-27,77.19999694824219,78.4000015258789,76.5999984741211,77.80000305175781,217
2016-07-26,57.0,59.0,56.20000076293945,58.0,485
2016-08-03,11.350000381469727,11.350000381469727,11.130000114440918,11.289999961853027,3410
2016-08-19,11.899999618530273,12.319999694824219,11.869999885559082,12.319999694824219,10130
2016-08-22,12.0,12.175000190734863,11.899999618530273,11.979999542236328,1145
2016-08-23,12.359999656677246,12.359999656677246,11.954999923706055,11.954999923706055,1600
2016-08-24,12.699999809265137,12.720000267028809,12.34000015258789,12.34000015258789,3669
2016-08-25,12.569999694824219,12.59000015258789,12.569999694824219,12.59000015258789,480
2016-08-26,12.585000038146973,12.585000038146973,12.385000228881836,12.46500015258789,1080
2016-08-29,12.460000038146973,12.579999923706055,12.4350004196167,12.579999923706055,358
2016-08-30,12.854999542236328,12.854999542236328,12.454999923706055,12.454999923706055,1032
2016-08-31,13.15999984741211,13.404999732971191,12.8149995803833,12.8149995803833,36330
2016-09-01,13.095000267028809,13.744999885559082,13.095000267028809,13.229999542236328,4416
