Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2000-01-03,13.710582733154297,14.105788000407081,13.436979086594675,14.105788000407081,10997000
2000-01-04,13.725778579711914,13.816979766288073,13.528176008796903,13.710578381949222,7308000
2000-01-05,13.847386360168457,13.968987996701221,13.634583496236122,13.725784723635694,9457400
2000-01-06,13.862578392028809,14.029780543687052,13.756177022791745,13.847378196423515,7129200
2000-01-07,14.7746000289917,14.7746000289917,14.075390562599088,14.075390562599088,11474000
2000-01-10,14.303389549255371,14.820196398006363,14.288189347821518,14.774595793704805,8723800
2000-01-11,14.789798736572266,14.896200166331779,14.622596489807318,14.622596489807318,9398000
2000-01-12,14.957002639770508,15.033003669444138,14.698599138880164,14.78980037448852,8389800
2000-01-13,14.728994369506836,14.941797177735005,14.698593968331382,14.941797177735005,6106000
2000-01-14,14.850592613220215,15.06339537328683,14.759391430334523,14.759391430334523,7513200
2000-01-18,15.808208465576172,15.808208465576172,14.850595837373001,14.850595837373001,18350800
2000-01-19,15.869009017944336,15.869009017944336,15.580205213977916,15.8082082171093,12813400
2000-01-20,16.021011352539062,16.036211553063293,15.838608946248295,15.869009347296755,11539800
2000-01-21,16.264211654663086,16.264211654663086,15.990608094117352,16.021008489733543,11385800
2000-01-24,15.777812004089355,16.233818131375173,15.45860771498928,16.233818131375173,11306000
2000-01-25,16.021011352539062,16.066611954111753,15.291401727375993,15.777808144151372,9718600
2000-01-26,15.336999893188477,15.929807619486148,15.260998902637493,15.929807619486148,23723800
2000-01-27,14.470592498779297,15.245802811213903,14.212189061301096,15.245802811213903,17550800
2000-01-28,13.847386360168457,14.485794951965467,13.847386360168457,14.470594747398872,10875200
2000-01-31,13.96898078918457,14.288184920384653,13.756178035051182,13.847379215394064,10734600
2000-02-01,14.136183738708496,14.196984528982512,13.695378009221887,13.968981565454955,8114600
2000-02-02,13.710582733154297,14.07538759523379,13.63458172022107,14.07538759523379,7164000
2000-02-03,13.43697738647461,13.801782202396996,13.391376784484311,13.7105809984164,9464400
2000-02-04,13.680176734924316,14.04498144785563,13.39137300385369,13.436973592970105,11501800
2000-02-07,13.832182884216309,14.014585295876305,13.512978663811317,13.680180874499646,7742800
2000-02-08,13.908182144165039,14.075384333876313,13.80178075071241,13.832181148841732,8261200
2000-02-09,13.862578392028809,14.044980739292345,13.80177760960763,13.908178978844694,7948600
2000-02-10,13.78658390045166,13.953786130776873,13.680182481153796,13.862584914235848,8031000
2000-02-11,13.512982368469238,13.604183599302551,13.345780111941497,13.604183599302551,7688600
2000-02-14,13.163371086120605,13.43697464218316,13.087370098325453,13.43697464218316,7134000
2000-02-15,13.543375968933105,13.558576166429102,12.950568266589231,13.163371031533186,7850800
2000-02-16,13.026568412780762,13.48257430821066,12.950567430209112,13.48257430821066,6869200
2000-02-17,12.72256851196289,13.026572538533092,12.44896488804971,13.026572538533092,11661000
2000-02-18,12.494565963745117,12.722568992280612,12.342563944721453,12.722568992280612,11443400
2000-02-22,12.585763931274414,12.798566703059247,12.281759971581796,12.494562743366629,10543000
2000-02-23,12.464154243469238,12.509754807774613,12.160150481433403,12.509754807774613,11021600
2000-02-24,12.114555358886719,12.281757503112257,11.749750680576454,12.281757503112257,15451600
2000-02-25,11.840953826904297,12.327360145852868,11.688951852232869,12.114557381312869,10905200
2000-02-28,11.992962837219238,12.084164075525088,11.567357058458606,11.840960773376155,10790800
2000-02-29,11.82575511932373,11.871355717470223,11.582551929209103,11.871355717470223,10346200
2000-03-01,12.403359413146973,12.494560585302466,11.96255374772876,11.96255374772876,15612200
2000-03-02,12.06895923614502,12.600966255370556,12.008158433947816,12.403363648229643,11358600
2000-03-03,12.1905517578125,12.251352514709321,11.932148541001013,12.06895024401886,9010600
2000-03-06,11.916954040527344,12.03855561236946,11.749751879244435,12.03855561236946,7866000
2000-03-07,11.460947036743164,11.91695288701146,10.898539821412266,11.91695288701146,23440200
2000-03-08,11.552149772644043,11.68895154626746,11.156944648843062,11.460948590228432,14441600
2000-03-09,11.369746208190918,11.567348749242365,11.156943471673975,11.552148553776869,12389400
2000-03-10,11.065746307373047,11.33934992486304,10.716141685024724,11.33934992486304,14059200
2000-03-13,10.68004035949707,10.817355164119174,10.527468354361398,10.817355164119174,15646400
2000-03-14,10.573244094848633,10.8173593986258,10.466443649446122,10.680044540251144,11162000
2000-03-15,11.61073112487793,11.671759934995553,10.619012960466543,10.619012960466543,22138200
2000-03-16,12.144734382629395,12.17524879062595,11.85484750666211,11.85484750666211,17610200
2000-03-17,11.992165565490723,12.190509270772376,11.900622316899192,12.14473764647661,14530800
2000-03-20,11.854846000671387,11.96164641509185,11.732788384190858,11.96164641509185,6755200
2000-03-21,12.068442344665527,12.129471130226415,11.564954863788204,11.854841595202421,8575800
2000-03-22,11.48867130279541,11.961644490559896,11.275070508321127,11.961644490559896,11884200
2000-03-23,11.473421096801758,11.80907969271883,11.336106216653864,11.48867830570708,10333800
2000-03-24,11.473421096801758,11.519192723517722,11.320849007748542,11.473421096801758,8769200
2000-03-27,11.046217918395996,11.503934130484227,11.046217918395996,11.473419716345013,10535400
2000-03-28,10.954670906066895,11.351358153361796,10.954670906066895,11.046214116981101,13673000
2000-03-29,11.442902565002441,11.488674175262451,11.06147247950236,11.06147247950236,16292600
2000-03-30,11.854846000671387,12.190504445992842,11.503930353289865,11.503930353289865,18795200
2000-03-31,11.458161354064941,11.885363108943528,11.458161354064941,11.854848697880772,8857000
2000-04-03,12.03794002532959,12.190512142253919,11.534452039479303,11.534452039479303,14186800
2000-04-04,12.785538673400879,12.785538673400879,11.763305867770976,12.037935576746174,27390200
2000-04-05,11.625995635986328,12.434627878384328,11.564966787503462,12.434627878384328,20256600
2000-04-06,11.1682767868042,11.702279092184181,10.924161447201922,11.62599304855847,20675000
2000-04-07,11.275077819824219,11.336106657820562,10.924162001345252,11.16827735333062,12374000
2000-04-10,10.985184669494629,11.519186702039507,10.95467026763492,11.275071487161847,12903000
2000-04-11,11.51919174194336,11.656506610390366,11.153018759418009,11.153018759418009,12096400
2000-04-12,11.83958911895752,12.190504775833839,11.641245486810035,11.641245486810035,15586400
2000-04-13,11.534445762634277,11.870104237208292,11.503931355854823,11.839589830428835,8892800
2000-04-14,11.473421096801758,11.61073597694965,11.244562963221934,11.534449932423044,9488200
2000-04-17,11.83958911895752,11.870103523903287,11.290329829933718,11.473416259608317,10710200
2000-04-18,11.87010383605957,11.99216145905247,11.320844532591519,11.839589430311344,13001000
2000-04-19,12.007418632507324,12.129476255201173,11.702274575772703,11.870103806976745,10073200
2000-04-20,12.068442344665527,12.068442344665527,11.717526827690424,12.00741355910464,8278600
