Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-01-03,35.60145950317383,36.23140489920854,34.20794393012735,35.849619810702656,53228400
2000-01-04,34.398834228515625,35.77326045740193,34.284298709441764,34.68517302620027,54119000
2000-01-05,34.76150894165039,35.544167846981345,33.4061727885163,33.94067155313256,64059600
2000-01-06,33.59708786010742,34.78062163699757,33.1007672439922,34.26521176641638,54976600
2000-01-07,34.036128997802734,34.28428922044515,32.77623863669506,33.17711284250205,62013600
2000-01-10,34.28428268432617,34.723335302221216,34.01703326473788,34.646978325195995,44963600
2000-01-11,33.406185150146484,34.89514654541016,33.19620341491699,34.05521960449219,46743600
2000-01-12,32.31810760498047,33.2534810678535,31.89814400940482,33.138945541787415,66532400
2000-01-13,32.928951263427734,33.177111475847774,31.000937305395155,31.879042672419896,83144000
2000-01-14,34.28428268432617,34.79969227924644,32.299001281670314,32.73805389956536,73416400
2000-01-18,35.219669342041016,35.58236512388317,34.13158199651454,34.15067124819045,81483600
2000-01-19,32.6807975769043,34.055223643222696,32.375369562166874,33.74979562848527,97568200
2000-01-20,32.3753547668457,33.501620056494225,32.33717628245084,32.699871884202054,56349800
2000-01-21,31.688154220581055,32.7571521942874,31.53544022433729,32.68079519616552,68416200
2000-01-24,30.924606323242188,32.27994400777935,30.790981481104723,31.70249379711387,63597600
2000-01-25,31.401826858520508,31.726344218152637,30.40918552317518,30.848238421500998,59823200
2000-01-26,30.351905822753906,31.61179625313237,30.27554882697339,31.28727902106519,49365000
2000-01-27,30.16102409362793,30.905505068090896,29.70288195549687,30.509403011165087,63654800
2000-01-28,30.00831413269043,30.61917040002255,29.70288599902437,29.970135615982173,58225400
2000-01-31,29.89376449584961,29.989210742643508,28.977480526628163,29.817407498414486,73194200
2000-02-01,31.439985275268555,31.53543149650495,29.836488758497115,30.084648933711744,70196600
2000-02-02,30.790971755981445,31.74543461264547,30.695525470315044,31.287292441446738,49915600
2000-02-03,31.649980545043945,31.82178381700136,30.580982408420024,31.172749234051125,49186000
2000-02-04,32.547176361083984,32.98622918003116,31.807467807422984,31.87905250616437,55365400
2000-02-07,32.5662727355957,32.64262976428409,31.84088096305606,32.62354050711199,40005800
2000-02-08,33.57799530029297,33.597084552879835,32.50899715542861,32.50899715542861,56229000
2000-02-09,31.764507293701172,33.42527179763867,31.72632879935778,33.42527179763867,55090000
2000-02-10,32.3753547668457,32.5471579466226,31.306357203789478,31.73109284268235,54527800
2000-02-11,30.523696899414062,32.03174696511369,30.27553676202045,32.03174696511369,115559000
2000-02-14,30.428251266479492,31.077285484208666,30.256448091198237,30.91979924020085,81028600
2000-02-15,30.103757858276367,30.54281076299441,29.970133061188264,30.466453736086923,71027600
2000-02-16,29.81741714477539,30.600076621686906,29.66470310049997,30.313737788670498,65202600
2000-02-17,30.428251266479492,30.44734050817741,29.669453908987297,30.084644915916986,80343400
2000-02-18,29.034740447998047,30.561879985039365,28.977472715358996,30.542790740826348,79063000
2000-02-22,28.652963638305664,29.664693866706866,28.34753564482606,29.05383787974765,66296200
2000-02-23,28.78659439086914,29.244736476665466,28.1184705157495,28.557523347970978,75847200
2000-02-24,28.939294815063477,29.282901217880855,28.099368052621003,28.786580858255757,69733200
2000-02-25,27.8894100189209,28.92500241695407,27.641249628608804,28.92023010175576,65301400
2000-02-28,27.965749740600586,28.137552981327822,26.915841047267456,27.564875512237027,76131800
2000-02-29,27.297626495361328,28.023017968664632,27.144912500981683,28.023017968664632,58437400
2000-03-01,27.736677169799805,28.738862683505577,27.163999733396505,27.373981460077715,106889800
2000-03-02,28.51934051513672,29.13019653687994,27.832127490675592,28.042109248149824,106932600
2000-03-03,29.35926055908203,30.19918738912079,28.67204769814123,28.939297144062653,101435200
2000-03-06,27.679414749145508,29.741053916668072,27.52670073673643,29.321090382543105,93609400
2000-03-07,28.366634368896484,29.779239310550818,28.080295529371956,29.359275679248178,135061000
2000-03-08,29.18745231628418,29.378344744775244,27.793937588299386,28.65295351650919,94290000
2000-03-09,30.542800903320312,30.542800903320312,29.015660858154295,29.111107110977173,88198800
2000-03-10,30.848209381103516,31.30635110458525,30.390067657621778,30.409156896100182,85589000
2000-03-13,29.93195343017578,30.619166646684917,29.779239382062638,29.817417894090923,61831800
2000-03-14,29.053831100463867,30.313721279590418,29.053831100463864,30.12282882820761,73489200
2000-03-15,29.13019371032715,29.51197868687141,28.614783991992393,28.88203347557338,53208000
2000-03-16,29.13019371032715,29.531067935698623,28.4811592502019,29.301996949772064,77300800
2000-03-17,30.351905822753906,30.390084320644164,28.862944405033904,29.09201539237544,81161600
2000-03-20,29.741043090820312,30.46643438571837,29.473793666384186,30.161006472077084,47773000
2000-03-21,31.38274383544922,31.497279396892463,29.47381781139513,29.55017485235729,81648800
2000-03-22,31.535442352294922,32.260833883400984,30.886407824463188,31.40181759656486,93975800
2000-03-23,34.16975402832031,34.47518199728854,32.56625719123713,32.62352493541867,148224000
2000-03-24,34.11247634887695,35.12420620141779,33.46344210385075,34.39881498638851,112196800
2000-03-27,31.78360939025879,33.06258946782476,31.7454308804807,32.91464774243467,111434000
2000-03-28,31.85995864868164,32.81442116062537,31.26819189127653,31.64997689605402,81114400
2000-03-29,32.73807144165039,33.27257056722836,32.108126043647786,32.12721529813272,64363800
2000-03-30,31.573631286621094,33.17712888521612,31.306381686855254,32.432647857297,64178400
2000-03-31,32.45172882080078,33.06258489272174,31.802694244384767,32.375371811810666,64281400
2000-04-03,27.75577163696289,29.473804269237075,27.48852211638691,28.84385897073654,260118200
2000-04-04,27.04945182800293,28.099359979407417,25.942275959249105,27.9657353055923,181244400
2000-04-05,26.381349563598633,27.030384212775445,26.22863552849821,26.954027195225233,82887600
2000-04-06,26.266807556152344,26.877663545830305,26.04250887244247,26.839485046475435,66421400
2000-04-07,27.202186584472656,27.297632853190102,25.961385091145832,26.5722412109375,82613600
2000-04-10,26.285898208618164,27.068557487160895,26.266808957922,27.068557487160895,60685400
2000-04-11,25.617767333984375,26.28589092317175,25.503231861552255,25.999552242091447,71961800
2000-04-12,24.24334716796875,25.121452655942424,24.05245467058317,25.083274156465304,153003800
2000-04-13,24.205169677734375,25.121453703389935,24.12881267559641,24.701490191631137,94316200
2000-04-14,22.63984489440918,24.281519987932946,22.372595460579728,24.166984516291755,151217800
2000-04-17,23.17434310913086,23.212521598602248,22.296237851289,22.678022746002853,119772200
2000-04-18,24.606033325195312,25.025996655803766,23.174340152666495,23.365232575670337,91794600
2000-04-19,24.033355712890625,24.892371604137708,23.86155253464121,24.873282362109997,53715400
2000-04-20,24.109722137451172,24.396060880176243,23.67066939860606,24.014275889876146,52387400
2000-04-24,20.349138259887695,20.769101713656486,19.85281781452458,20.540030738873508,313645800
2000-04-25,21.189064025878906,21.227242519619228,20.654565113514394,20.998171557177294,159517400
2000-04-26,20.769102096557617,21.723564509083243,20.578209614052493,21.379958040574017,107091200
2000-04-27,21.32268714904785,21.360865639914547,20.578206577147345,20.597295822580694,77669800
2000-04-28,21.303598403930664,21.68538332156383,20.845456502770862,21.609026338037197,78082600
